Comment,label
自己在那邊先講說上班當通訊工具才被抓出來噹，卻反,2
過來拿人家回的話斷章取義,2
欸你自己講的，上班只能當通訊工具，怎麼不拿傳統,2
手機。 阿你現在拿智慧型手機，不就代表你上班,2
手機有通訊工具以外的用途。所以是在幹嘛啊？,2
我爬了一下，說上班當通訊工具的是maple,2
通訊工具以外的用途太多了吧，怎樣，還要跟你身家調,2
確認schedule、處理email、檔案附件轉傳和簡易編輯,2
查報告一番才行?,2
然後查找資料，跟一些工作系統連結，很多吧？,2
我覺得這篇蠻中肯的啊,0
那就是通訊工具啊，聽起來很節能啊，根本不耗電,0
再簡單都要開螢幕啦,2
你跟我說確認schedule和查找資料是通訊？,2
@DemonElf 所以就是在滑手機啊,2
很多耗電是看on screen時間來看的吧,2
電量只有一千八就是硬傷，不用一直洗腦說省電,1
你這個滑手機跟說求和是尋求和平有甚麼兩樣...,2
上月的統計 世界銷量 se2020 870萬 A51 1140萬,2
我相信有很多人的工作型態用SE是夠電啦,0
但也有很多人就是不夠，或是電量用得很吃緊,1
好了，不要再拿A71偷看Youtube了，下不為例,2
這次就算了,2
你這滑坡就很不厚道，把工作用->滑手機->看YT去,2
再說，人家可能通勤要接車用藍芽，或是搭車用私事,2
電量緊張就要犧牲這些時間的自由，或是帶行動電源,2
更別說原本文章提出來的需求就是各種用量大,2
誰跟你用上班就把手機關到櫃子裡的型態來算,2
4.7的螢幕看了真的很痛苦，論傷眼程度不輸pwm。,1
別推人用se吧  那個電量就是廢到笑   你甘願花1萬多,1
買個動不動就要充電的手機就ok,1
1樓真的有夠屌，把高階iPhone 打得一文不值,2
每次看到這種文章都是iPad出來救援，笑死XD,2
高階Iphone被當垃圾，幫QQ,1
一萬多效能強，隔壁有支9990就855的捏~,2
原po的需求就是大螢幕大電量最符合需求啊,2
一直拿A13多順多順來說要幹嘛,1
盤子被酸到點一直7噗噗XD,1
拿se剪片、看漫畫，我們來看果粉還能有什麼驚人之語,1
銷量多就好用嗎？我們來看看iphone6+觸控有多慘，,1
事實是很多消費者沒做功課，誤信蘋果而忽略缺點,1
奇文共賞Www,2
一堆人7pupu,2
SE熱賣就可以把小電量唬成很夠用，果粉讚,1
因為整台SE就剩那顆A13可以說嘴啊，不然還有有什麼其他可以吹捧的嗎？,1
我姐就是用se，基本上他在家滑手機幾乎都是接著充電線在用，呵,1
maplefff凹成這樣喔 哇靠,1
有一次跟朋友出去玩整天，他新手機SE，整天插著尿袋，這就是你想要的嗎？,1
電量大真的舒服不用被充電線綑綁,1
就像這篇說的，除非一定要小隻手機，不然蘋果上11會是比較好的選擇,0
2020年了 用手機看漫畫真的要選大螢幕 不要殘害自己的眼睛好嗎,1
其實看漫畫用大螢幕手機也很痛苦 用平板比較實在,1
電量要一直插線充電跟吊著點滴的老阿伯有87分像wwww,1
"上面的都好認真，以我自己而言我是s8,se2搭配使用如果只有一隻se2我認為我自己日常是不太夠的",1
"se2拿來掛fgo看電子書是很滑順的,s8是拿來回賴 螢幕大比較好回信",2
帶SE出差超不方便==,1
然後關於se2螢幕很小，我自己的解法是把字體放大就跟s8的字一樣大了,2
iphome字放大也沒有很大，而且一行放不到十個字很難閱讀…,1
SE2常常facetime到要插尿袋XD,1
事實是買的人大多都只為了那A13處理器  除此之外沒啥值得買的點,1
我會因為他個頭小而想買,0
蘋果做工 順暢度還是精品感，三星中階你知道的，我是覺得沒有花一萬買的價值啦,0
SE2打一場傳說，效能音樂全開10%電，廢爆。全公司只有我中午打傳說還要插尿袋,1
我比較佩服的是你可以用這麼小的螢幕玩傳說,2
SE 4a P4這幾隻電量都能洗成夠用？別再說啥省電了 這幾隻電量就是被各種打歪,1
GSMarena測出來SE 2020 59小時 4a 76小時差很多唄,1
4a都不夠用的話 SE就真的洗洗睡了啊,1
4a電量贏垃圾SE好嗎，蘋果讓人失去判斷能力了？,1
秒選iPhone,0
A13處理器 7奈米製程 仿生技術 siri智慧語音助理,0
配上 iOS 14 如虎添翼 生產力倍增！,0
SE 電池容量很小，可能要常常充電唷,1
這兩隻有點越級打怪了,2
iphone官網買14天內可退 不喜歡也可以退,0
看線上漫畫螢幕可能需要大一點，建議去電信門市去兩隻實機比較看看比較好,2
買三星螢幕跟電池大的吧，這需求用不到A13,0
SE螢幕這麼小 頂多拿來打字回訊息 順是順 談生產力有點太過了 不過我也覺得可以買一台試看看 若不習慣脫手也比較好脫手,2
我買a71 螢幕大真的很爽,0
家人有A71，我只能說要效能還是選SE,0
但SE螢幕小 是硬傷,1
iPhone最保險方法只有兩個，好是多跟官網線上訂,2
SE螢幕小是最大問題啊,1
用se看漫畫跟小說  .....,1
你的需求iPad mini比較適合,0
朋友跟你交情好就選哀鳳，之後覺得不好用可以去幹譙逼他原價收，交情普通就選三星A71，之後覺得不好用可以給家人幫他小升級,2
SE那什麼過氣外觀 不說我還以為還再用i6勒= =,1
"建議SE先去摸實機一下,那螢幕有夠小,...",1
需求都說不需要遊戲了 某幾樓還再效能 -.-,2
有愛就買se啊，古早味額頭下巴+小電池，還以為是2017呢,1
SE螢幕有夠小，你可以看看實體再說,2
不玩手機遊戲那要效能幹嘛，這需求就是螢幕大電池大sansung a71,0
處理器強不只是玩遊戲，開瀏覽器能順上不少,0
但你先去玩展示機看看se的螢幕看漫畫你能不能接受,2
誰說效能好只限打遊戲有好處了= =,2
Reitna螢幕看漫畫爽度up up 還是不閃屏非PWM的LCD！,0
螢幕顯示面積可能差了有一倍，這也可以拿來比？,2
那麼小的螢幕看漫畫很痛苦,1
se輸在續航非常差、螢幕太小、沒超廣角鏡頭,1
有個youtuber才剛做這價位帶的評測,2
選A51  這次5G版A71跟A51差異甚小,0
用過長比例的螢幕後 16：9真的吃不下去了,1
看IG FB 網頁 顯示的東西有夠少 要一直滾動,2
去滑看看比較準,2
是以為安卓還在以前用沒多久就會當掉的年代嗎,2
現在你與其擔心高通或獵戶座的中階處理器開瀏覽器太慢，不如擔心用的電信網路速度不夠快,2
這需求根本用不到A13，還要犧牲螢幕跟電池,2
除非原PO很想拿蘋果logo，那就另當別論,2
A71 Lte有點卡頓...想要流暢操作的話建議直上pixel加4 5G或是A71 5G,1
買愛瘋沒信仰，撐不久,1
效能強開啟app和成像速度都明顯有差,1
直上pixel吧,0
se爛,1
SE那什麼騙錢的東西，那個小螢幕能幹嘛？,1
效能強。可以硬吃line,0
先去試玩 se螢幕蠻小的,1
se看漫畫一定會後悔..,1
se看漫畫我服了你,1
建議都試過實機再決定,2
漫畫小說=> A71,0
看漫畫a51 a71都太痛苦了...加一台ipad mini5吧,1
爽度大太多也夠輕便,0
秒選A71  SE那個小螢幕不適合長時間使用會後悔,0
又不打遊戲  應該沒那種手小按不到另一側按鍵的困擾,2
XX比雞腿，A51.A71>>>>>>>>>>>>>>>>SE   信仰不值XD,0
pixel 4a,0
你先等12出，然後買降價的11,2
這三台只有A71能用,0
"我從11 pro max換se又換realme x3現在用A71，等換12PRO MAX，但我不推薦SE，因為續行真的不ok，然後畫面小，比較建議a71, 只是a71就是cpu不強，重度手遊可能會小卡，x3我是覺的系統寫的不好還有螢幕不太好，配s855+玩遊戲竟然有時會小頓一下下，一萬多元的價位，有一好沒兩好，你參考看看",2
去官網訂SE回來玩13天以後退貨，快遞到府收，免費,0
你的需求推A系列,0
A71,0
有關於萬元左右的手機，我一向都建議 Pixel 4a XD,0
rog3,0
你平常有多對不起朋友xdd,2
SE2,0
你的需求a51夠用也不會lag到那，買大螢幕就對了,0
不要A51處理器9611很爛 選另外兩個或5G的A51,1
哀鳳用比較久？是野火機還是s810的印象派使用者？,2
"SE螢幕本來就很小,某樓不曉得在崩潰什麼。",1
為啥se2一直要說se2020，不覺得麻煩嗎？,2
根本不玩手機遊戲的買se自虐是不是 電量小 螢幕小除了那個logo還能幹嘛,1
好像是因為隔壁沒有打全名會被粉絲撻伐,2
螢幕是super AMOLED還是dynamic AMOLED 2X？,2
s20 fe是用super amoled,0
話說S20的wifi分享為何不能分享AX模式,2
屌打X5II……,0
這塑膠欸 屌打三小？？？,1
除了長焦改成8MP，一樣可以30倍。無法拍8K外，相機規格幾乎同S20OIS也都有越看越覺得把當初買S20的當傻子...,1
娛樂體驗還是5II比較強 不過這隻電量比較大,0
殼套上去還有人會care塑膠？,2
厲害，三星的機海定義就是這麼明確,2
看起來不錯喔 至少防水沒砍,0
娛樂體驗？5II螢幕才6.1吋跟6.5吋完全不能比阿，還沒有無線充電,1
塑膠也是不錯的特點 輕又不怕摔,0
耳機孔沒有 還挖洞  跟5 II不能比 尤其是用料滿棒的，規格很足夠了,0
700鎂的塑膠,2
190，並不輕,1
會有感人的粗邊框嗎？,2
"水管上有手機介紹了,邊框還OK阿",0
塑膠不是重點，這次堆料堆的蠻有誠意的,0
硬體夠塑膠還能接受,0
如果是塑膠的話為啥比S20+還重啊XD,1
塑膠也能酸XD,2
耳機孔就不是大眾需求啊 在糾結什麼,2
16000的話會比pixel4a還香嗎？,0
這隻16000的話會很可怕,0
S20FE,0
比S20重了快30克，這樣完全不會考慮,1
會打到的是原本有考慮S20+的客群吧？,2
我猜2萬5,2
哦   看到了 定價2萬= =  那有點殺耶,0
去年買S10+的應該蠻幹的,2
效能還輸粉絲版 又沒5G 還比較貴,1
如果台幣殺到14k像note10 lite就超猛,2
我覺得定價2萬就很猛了 直接去專賣店兩年保買一買,1
不需要保固就是等2手或跌價吧,2
想學SE逆,2
塑膠不能酸嗎？人家連10 II正反都大猩猩強化玻璃了,2
光學指紋,2
我就看差不多配備5II賣多少錢,2
而且這隻也有三年的系統更新 索尼應該不行吧,1
相機比S20無加  好還壞？,2
我覺得不錯阿 我就是本來會買s20+改買這個,0
那你要看Note20定價多少嗎 拉索尼看到三星36k塑膠機就噹噹,2
是說這隻定價不錯 有打到S20系通訊行的跳水價,0
別的文章說處理器依地區不同所以台灣是高通嗎？,2
一定是吧 不是的話應該被罵爆,2
"還有 RAM跟ROM 以及 sub-6和毫米波 都依地區不同三小的都沒寫 釣我胃口幹= =""",2
三星又不是第一次這樣搞了  上次毫米波事件還搞錯,1
這個價錢電量居然有4500難以置信根本就可以買了,0
對  這個電量真的滿足了XD,0
這篇文說美國確定會提供sub-6和毫米波兩種版本,2
台灣勒??????,2
話都說一半 台灣三星官網也沒規格表 先規望一下,2
觀望一下,2
臺灣應該還是Sub-6,2
不用望了 都4500電量給你了 買了啦,2
毫米波For美國,2
反正都裝殼 我都不在意什麼機身,2
5 II光是網路會爆ping就直接輸了,2
https://bit.ly/2Es8tud 台灣官網 5G版所以是865,2
https://m.weibo.cn/detail/4552452387375592 配置,2
https://m.weibo.cn/detail/4552446464753753,2
翻譯：S20信仰版,1
不過Asus再不加油，小心ZF7被這支打爆。,1
至於Pixel 5，建議改名Pixel FE，既是信仰版也是fi,1
ve的縮寫，垃圾規格開20k是不是搞錯什麼？,1
同推樓上 本人P3用戶 原本想說差不多可以換P5,2
結果一堆失望的消息 難怪***能拿這麼多市占,0
如果這支定價夠殺ZF7大概也只能跟著降價或乾脆斷貨,2
這支跟Note20就難選擇了 價格差不多,2
重30克。看不見的地方應該有很多料都換了。,2
https://i.imgur.com/Tgz6cdw.jpg 比照S20+的降級,2
定價天花板已經有了,2
zen7不常態降價一定被這隻打趴,1
超香,0
跟s20+ 選那隻好？,2
Note7 FE，我又回來囉，想我嗎？,2
回想note 7優點？爆炸的優點？,2
要不給人覺得是乞丐版就不要用塑膠機身啊,2
這支如果可以18000買到就不用買大陸雞了,2
這支規格在別間還是旗艦+等級吧,2
滿香的啊,0
規格很齊 能20左右真的香,0
5 II不用打了,1
Fan edition 笑死 是盤子edition吧,1
這隻開兩萬的話，pixel5就沒活路了吧,0
Eleven推薦20 FE：https://youtu.be/dOHoMqNNUx0,2
開19990 的話 大殺四方了,0
我還蠻有興趣的XDDDD,0
台灣三星那尿性怎麼可能訂這麼香,0
那麼再請問一下，super AMOLED有支援HDR嗎？,2
真的有人看93樓推存就買？,2
那影片主要是外觀展示，你會覺得女主角很乞丐嗎？,2
現實生活中到底有誰會在意你手機背殼是什麼材質？,2
要這樣講 現實生活中有人在意720p?有人在意非旗艦,2
處理器？,2
還有我是說手機乞丐版 不是人乞丐 你好會超譯,2
我在意我的手機背蓋材質啊==,2
玻璃就是爽 懂？,0
講邏輯才有所謂懂不懂，講自己爽點要旁人如何懂？,2
這ID就上次那個方向盤理論阿,2
不過這隻沒有開的N20那麼誇張就是了,2
不如說N20開這個價才正常,2
開價漂亮的話會是三星銷量主力機吧，平面螢幕實用開始期待Note20FE,0
Note20就是FE啊，應該要期待20+吧，哈哈,0
你是要問HDR10吧 S9都有支援了 這隻百分百支援啦,0
note20勒？某些樓死都不提note20喔 ，只會比別家的規格，笑死，星粉不要秀下限,1
不是比S20啊是要比N20 這隻跟N20差不多XD,2
跟N20比？ S20 FE有筆嗎？,2
samsung也有信仰？,1
在意塑膠不會花多點錢喔 當人家做慈善,1
note系列就是有資格開價啊  因為在筆的市場裡三星,2
獨大 嘴note20你sony也可以出一支有筆的笑死XD,2
但需要軟韌體技術 剛好是Sony的弱點w,1
原來是 玻璃方向盤哥 呀XDD,2
應該很多沒用筆買note10 lite的快吐血了,1
真的是有資格開價 一個月跳8千 對 有資格 讚,2
呃 不對 不到一個月,2
ony X5II 32k 快去買 別光說不練,2
5II沒有無線充電，前鏡頭只有800，連4K錄影都沒有，,1
sony也沒有sony pay,2
現在是因為有預購禮啊，等通訊行沒預購禮沒有一年延,2
